カテゴリー,分類群,vernacularName,学名,id,language,locality,countryCode,source,lexicon,contributor,created,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,scientificName,taxonRank,references
絶滅危惧IA類（CR）,維管束植物,チシマヒメドクサ,Equisetum variegatum,118784,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:47:33Z,https://www.inaturalist.org/taxa/118784,https://www.inaturalist.org/taxa/118784,https://www.inaturalist.org/taxa/47746,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,variegatum,"",2021-01-05T15:57:42Z,Equisetum variegatum,species,http://www.ubio.org/browser/details.php?namebankID=446562
絶滅危惧IA類（CR）,維管束植物,ミヤマハナワラビ,Botrychium lanceolatum,82554,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:24:44Z,https://www.inaturalist.org/taxa/82554,https://www.inaturalist.org/taxa/82554,https://www.inaturalist.org/taxa/55327,Plantae,Tracheophyta,Polypodiopsida,Ophioglossales,Ophioglossaceae,Botrychium,lanceolatum,"",2019-11-29T17:37:44Z,Botrychium lanceolatum,species,http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/7036414
絶滅危惧IA類（CR）,維管束植物,イブリハナワラビ,Botrychium microphyllum,966084,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:11:54Z,https://www.inaturalist.org/taxa/966084,https://www.inaturalist.org/taxa/966084,https://www.inaturalist.org/taxa/851026,Plantae,Tracheophyta,Polypodiopsida,Ophioglossales,Ophioglossaceae,Sceptridium,microphyllum,"",2019-11-17T17:40:05Z,Sceptridium microphyllum,species,""
絶滅危惧IA類（CR）,維管束植物,ヒノタニリュウビンタイ,Angiopteris fokiensis,503820,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:59:15Z,https://www.inaturalist.org/taxa/503820,https://www.inaturalist.org/taxa/503820,https://www.inaturalist.org/taxa/122320,Plantae,Tracheophyta,Polypodiopsida,Marattiales,Marattiaceae,Angiopteris,fokiensis,"",2019-08-08T01:20:51Z,Angiopteris fokiensis,species,http://eol.org/pages/6082169
絶滅危惧IA類（CR）,維管束植物,キクモバホラゴケ,Callistopteris apiifolia,340701,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:25:54Z,https://www.inaturalist.org/taxa/340701,https://www.inaturalist.org/taxa/340701,https://www.inaturalist.org/taxa/340699,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Callistopteris,apiifolia,"",2018-08-17T07:02:01Z,Callistopteris apiifolia,species,http://www.ubio.org/browser/details.php?namebankID=5891427
絶滅危惧IA類（CR）,維管束植物,サキシマホラゴケ,Cephalomanes atrovirens,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,マルバコケシダ,Didymoglossum bimarginatum,340726,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:07:03Z,https://www.inaturalist.org/taxa/340726,https://www.inaturalist.org/taxa/340726,https://www.inaturalist.org/taxa/142394,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Didymoglossum,bimarginatum,"",2018-08-17T07:02:11Z,Didymoglossum bimarginatum,species,http://reflora.jbrj.gov.br/downloads/PTER2.pdf
絶滅危惧IA類（CR）,維管束植物,シマヤマソテツ,Plagiogyria stenoptera,707190,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:38:47Z,https://www.inaturalist.org/taxa/707190,https://www.inaturalist.org/taxa/707190,https://www.inaturalist.org/taxa/142516,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Plagiogyriaceae,Plagiogyria,stenoptera,"",2019-02-17T03:36:32Z,Plagiogyria stenoptera,species,http://eol.org/pages/6087824
絶滅危惧IA類（CR）,維管束植物,イヌイノモトソウ,Lindsaea ensifolia,223839,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:11:07Z,https://www.inaturalist.org/taxa/223839,https://www.inaturalist.org/taxa/223839,https://www.inaturalist.org/taxa/117286,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Lindsaeaceae,Lindsaea,ensifolia,"",2019-02-17T03:43:29Z,Lindsaea ensifolia,species,http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Lindsaea+ensifolia
絶滅危惧IA類（CR）,維管束植物,シノブホングウシダ,Lindsaea kawabatae,707166,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:37:51Z,https://www.inaturalist.org/taxa/707166,https://www.inaturalist.org/taxa/707166,https://www.inaturalist.org/taxa/117286,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Lindsaeaceae,Lindsaea,kawabatae,"",2019-02-17T03:21:47Z,Lindsaea kawabatae,species,http://eol.org/pages/6092332
絶滅危惧IA類（CR）,維管束植物,コビトホラシノブ,Odontosoria minutula,502132,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:34:35Z,https://www.inaturalist.org/taxa/502132,https://www.inaturalist.org/taxa/502132,https://www.inaturalist.org/taxa/132701,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Lindsaeaceae,Odontosoria,minutula,"",2019-02-16T19:24:33Z,Odontosoria minutula,species,http://eol.org/pages/44449355
絶滅危惧IA類（CR）,維管束植物,ヤエヤマホラシノブ,Odontosoria yaeyamensis,502134,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:11:13Z,https://www.inaturalist.org/taxa/502134,https://www.inaturalist.org/taxa/502134,https://www.inaturalist.org/taxa/132701,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Lindsaeaceae,Odontosoria,yaeyamensis,"",2019-02-16T19:24:32Z,Odontosoria yaeyamensis,species,http://rbg-web2.rbge.org.uk/thaiferns/PDF_docs/BNMNS2012_Rare-Pterid-Asia1.pdf
絶滅危惧IA類（CR）,維管束植物,シマタキミシダ,Antrophyum formosanum,707216,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:07:17Z,https://www.inaturalist.org/taxa/707216,https://www.inaturalist.org/taxa/707216,https://www.inaturalist.org/taxa/142613,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Antrophyum,formosanum,"",2019-02-17T03:33:55Z,Antrophyum formosanum,species,http://eol.org/pages/6128742
絶滅危惧IA類（CR）,維管束植物,ホソバイワガネソウ,Coniogramme gracilis,1002475,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:04:59Z,https://www.inaturalist.org/taxa/1002475,https://www.inaturalist.org/taxa/1002475,https://www.inaturalist.org/taxa/142316,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Coniogramme,gracilis,"",2020-01-11T06:40:01Z,Coniogramme gracilis,species,""
絶滅危惧IA類（CR）,維管束植物,オオバシシラン,Haplopteris forrestiana,1003015,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:18:50Z,https://www.inaturalist.org/taxa/1003015,https://www.inaturalist.org/taxa/1003015,https://www.inaturalist.org/taxa/340987,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Haplopteris,amboinensis,"",2020-01-11T06:50:26Z,Haplopteris amboinensis,species,""
絶滅危惧IA類（CR）,維管束植物,イトシシラン,Haplopteris mediosora,736293,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:10:42Z,https://www.inaturalist.org/taxa/736293,https://www.inaturalist.org/taxa/736293,https://www.inaturalist.org/taxa/340987,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Haplopteris,mediosora,"",2019-02-17T03:33:47Z,Haplopteris mediosora,species,http://eol.org/pages/6128864
絶滅危惧IA類（CR）,維管束植物,タイワンアマクサシダ,Pteris formosana,736273,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:43:48Z,https://www.inaturalist.org/taxa/736273,https://www.inaturalist.org/taxa/736273,https://www.inaturalist.org/taxa/51827,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pteris,formosana,"",2019-02-17T03:45:16Z,Pteris formosana,species,http://eol.org/pages/6120186
絶滅危惧IA類（CR）,維管束植物,アシガタシダ,Pteris grevilleana,736274,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:06:56Z,https://www.inaturalist.org/taxa/736274,https://www.inaturalist.org/taxa/736274,https://www.inaturalist.org/taxa/51827,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pteris,grevilleana,"",2019-02-25T15:10:50Z,Pteris grevilleana,species,http://eol.org/pages/6120013
絶滅危惧IA類（CR）,維管束植物,カワバタハチジョウシダ,Pteris kawabatae,736275,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:25:10Z,https://www.inaturalist.org/taxa/736275,https://www.inaturalist.org/taxa/736275,https://www.inaturalist.org/taxa/51827,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pteris,kawabatae,"",2019-02-17T03:45:36Z,Pteris kawabatae,species,http://eol.org/pages/6120298
絶滅危惧IA類（CR）,維管束植物,ホソバコウシュンシダ,Microlepia obtusiloba var. angustata,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,ホウライウスヒメワラビ,Acystopteris tenuisecta,569106,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:43:52Z,https://www.inaturalist.org/taxa/569106,https://www.inaturalist.org/taxa/569106,https://www.inaturalist.org/taxa/569105,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Cystopteridaceae,Acystopteris,tenuisecta,"",2019-02-17T03:46:53Z,Acystopteris tenuisecta,species,http://eol.org/pages/6094293
絶滅危惧IA類（CR）,維管束植物,ヤマドリトラノオ,Asplenium castaneoviride,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,ホコガタシダ,Asplenium ensiforme,138118,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:04:27Z,https://www.inaturalist.org/taxa/138118,https://www.inaturalist.org/taxa/138118,https://www.inaturalist.org/taxa/71992,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,ensiforme,"",2019-02-17T03:39:03Z,Asplenium ensiforme,species,""
絶滅危惧IA類（CR）,維管束植物,フササジラン,Asplenium griffithianum,567444,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:02:48Z,https://www.inaturalist.org/taxa/567444,https://www.inaturalist.org/taxa/567444,https://www.inaturalist.org/taxa/71992,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,griffithianum,"",2019-02-17T03:47:21Z,Asplenium griffithianum,species,http://eol.org/pages/6084661
絶滅危惧IA類（CR）,維管束植物,ヒメタニワタリ,Hymenasplenium cardiophyllum,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,ウスイロホウビシダ,Hymenasplenium subnormale,472414,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:13:16Z,https://www.inaturalist.org/taxa/472414,https://www.inaturalist.org/taxa/472414,https://www.inaturalist.org/taxa/201268,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Hymenasplenium,subnormale,"",2019-02-18T04:34:34Z,Hymenasplenium subnormale,species,""
絶滅危惧IA類（CR）,維管束植物,キタダケデンダ,Woodsia subcordata,861932,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:04:21Z,https://www.inaturalist.org/taxa/861932,https://www.inaturalist.org/taxa/861932,https://www.inaturalist.org/taxa/72429,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Woodsiaceae,Woodsia,subcordata,"",2019-02-17T04:40:32Z,Woodsia subcordata,species,https://eol.org/pages/6101931
絶滅危惧IA類（CR）,維管束植物,タイワンアリサンイヌワラビ,Athyrium arisanense,138039,ja,Japan,JP,"",Japanese,Yeachen Liu,2017-10-28T11:36:30Z,https://www.inaturalist.org/taxa/138039,https://www.inaturalist.org/taxa/138039,https://www.inaturalist.org/taxa/52670,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Athyrium,arisanense,"",2019-02-17T03:55:45Z,Athyrium arisanense,species,""
絶滅危惧IA類（CR）,維管束植物,シビイヌワラビ,Athyrium kenzo-satakei,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,ヤクイヌワラビ,Athyrium masamunei,138067,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:11:15Z,https://www.inaturalist.org/taxa/138067,https://www.inaturalist.org/taxa/138067,https://www.inaturalist.org/taxa/52670,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Athyrium,masamunei,"",2019-02-17T03:56:20Z,Athyrium masamunei,species,""
絶滅危惧IA類（CR）,維管束植物,シイバサトメシダ,Athyrium neglectum subsp. australe,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,ヤマグチタニイヌワラビ,Athyrium otophorum var. okanum,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,タカサゴイヌワラビ,Athyrium silvicola,138066,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:26:39Z,https://www.inaturalist.org/taxa/138066,https://www.inaturalist.org/taxa/138066,https://www.inaturalist.org/taxa/52670,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Athyrium,silvicola,"",2020-04-26T16:01:41Z,Athyrium silvicola,species,""
絶滅危惧IA類（CR）,維管束植物,トゲヤマイヌワラビ,Athyrium spinescens,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,シマイヌワラビ,Athyrium tozanense,707030,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:30:17Z,https://www.inaturalist.org/taxa/707030,https://www.inaturalist.org/taxa/707030,https://www.inaturalist.org/taxa/52670,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Athyrium,nigripes,"",2019-12-30T18:09:48Z,Athyrium nigripes,species,http://eol.org/pages/6096017
絶滅危惧IA類（CR）,維管束植物,ヤクシマタニイヌワラビ,Athyrium yakusimense,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,ジャコウシダ,Deparia formosana,707033,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:39:00Z,https://www.inaturalist.org/taxa/707033,https://www.inaturalist.org/taxa/707033,https://www.inaturalist.org/taxa/82555,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Deparia,formosana,"",2019-02-17T03:57:23Z,Deparia formosana,species,http://eol.org/pages/6103304
絶滅危惧IA類（CR）,維管束植物,ヒュウガシケシダ,Deparia minamitanii,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,アオイガワラビ,Diplazium kawakamii,708253,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:05:09Z,https://www.inaturalist.org/taxa/708253,https://www.inaturalist.org/taxa/708253,https://www.inaturalist.org/taxa/82551,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Diplazium,kawakamii,"",2019-02-17T03:58:36Z,Diplazium kawakamii,species,http://efloras.org/flora_page.aspx?flora_id=2
絶滅危惧IA類（CR）,維管束植物,ムシャシダ,Diplazium megaphyllum,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,フクレギシダ,Diplazium pin-faense,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,ムニンミドリシダ,Diplazium subtripinnatum,137813,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:10:10Z,https://www.inaturalist.org/taxa/137813,https://www.inaturalist.org/taxa/137813,https://www.inaturalist.org/taxa/82551,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Diplazium,subtripinnatum,"",2019-02-17T03:54:22Z,Diplazium subtripinnatum,species,""
絶滅危惧IA類（CR）,維管束植物,タイヨウシダ,Thelypteris erubescens,735692,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:43:39Z,https://www.inaturalist.org/taxa/735692,https://www.inaturalist.org/taxa/735692,https://www.inaturalist.org/taxa/56185,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Thelypteris,erubescens,"",2020-02-25T18:33:22Z,Thelypteris erubescens,species,http://eol.org/pages/6125287
絶滅危惧IA類（CR）,維管束植物,シマヤワラシダ,Thelypteris gracilescens,604069,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:38:47Z,https://www.inaturalist.org/taxa/604069,https://www.inaturalist.org/taxa/604069,https://www.inaturalist.org/taxa/427189,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Metathelypteris,gracilescens,"",2020-02-20T06:59:25Z,Metathelypteris gracilescens,species,http://eol.org/pages/6125368
絶滅危惧IA類（CR）,維管束植物,リュウキュウキンモウワラビ,Hypodematium fordii,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧IA類（CR）,維管束植物,イツキカナワラビ,Arachniodes cantilenae,337424,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:10:31Z,https://www.inaturalist.org/taxa/337424,https://www.inaturalist.org/taxa/337424,https://www.inaturalist.org/taxa/142365,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Arachniodes,simulans,"",2019-02-18T03:49:50Z,Arachniodes simulans,species,http://www.ubio.org/browser/details.php?namebankID=9361095
絶滅危惧IA類（CR）,維管束植物,ツルダカナワラビ,Arachniodes chinensis,700349,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:50:09Z,https://www.inaturalist.org/taxa/700349,https://www.inaturalist.org/taxa/700349,https://www.inaturalist.org/taxa/142365,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Arachniodes,japonica,"",2019-02-18T03:49:53Z,Arachniodes japonica,species,http://eol.org/pages/6103075
